,PlaylistName,PlaylistURL,PlaylistID,Followers,NumberTracks,Duration,Owner,OwnerURL,Number of Tracks,Description,Collaborative,ImageURL
200,Country Mix,https://open.spotify.com/playlist/37i9dQZF1EQmPV0vrce2QZ,37i9dQZF1EQmPV0vrce2QZ,0,50,0,Spotify,https://open.spotify.com/user/spotify,50,<a href=spotify:playlist:37i9dQZF1EIZnjKYAY26Dh>Tyler Childers</a> and more,False,https://seed-mix-image.spotifycdn.com/v6/img/country/13ZEDW6vyBF12HYcZRr4EV/en/large
201,Memorial Day playlist,https://open.spotify.com/playlist/6vOhA2OTba7Y0bx737gP2c,6vOhA2OTba7Y0bx737gP2c,0,222,0,Lewis Francis,https://open.spotify.com/user/12123878249,222,,False,https://mosaic.scdn.co/640/ab67616d0000b27392b3070eefff7345671f5c4bab67616d0000b273e4fb9de71f82f15b470f4583ab67616d0000b273eb2826b3e23703d6e1d1bd0aab67616d0000b273f7dae0ead637224d06157da0
202,Memorial ,https://open.spotify.com/playlist/1RDMfZHzWyQDrkhnHrk77S,1RDMfZHzWyQDrkhnHrk77S,0,163,0,Finn :3,https://open.spotify.com/user/31jxwue7epwifa6jlsu2qn4hwrxa,163,"I spent years looking for you Kai, just for you to forget who I am. Closure isn’t always worth it. You haunt me.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbca6be06c6388f8cc74e4e511
203,Memorial Santo lldm,https://open.spotify.com/playlist/1QZF6NEn2B22O8Kwnwfm0p,1QZF6NEn2B22O8Kwnwfm0p,58,139,0,jaredbeatle,https://open.spotify.com/user/jaredbeatle,139,,False,https://mosaic.scdn.co/640/ab67616d0000b27382c073249f35911e37fde9baab67616d0000b2739abbaa2ba29231f282d48c03ab67616d0000b273b75794a306547ea2b772395cab67616d0000b273f756b5d22b8724f537be0a01
204,Memorial Santo,https://open.spotify.com/playlist/5HRajeOB7kzc3q6Jgv6zDr,5HRajeOB7kzc3q6Jgv6zDr,10,170,0,Cheesysteve4,https://open.spotify.com/user/cheesysteve4,170,,False,https://mosaic.scdn.co/640/ab67616d0000b27317b840c3e6bb5b10616a310dab67616d0000b2739abbaa2ba29231f282d48c03ab67616d0000b273b75794a306547ea2b772395cab67616d0000b273f05b011995058f89e8c3e748
205,Memorial Day,https://open.spotify.com/playlist/38afp4UQP2wfKyrSvhOG5K,38afp4UQP2wfKyrSvhOG5K,6,1501,0,Tom Holt,https://open.spotify.com/user/tomholtny,1501,,False,https://mosaic.scdn.co/640/ab67616d0000b2730e8ef5b29c5850f6857f78d7ab67616d0000b27315ab843a3184de73913c14aaab67616d0000b2732868c4713a3912fd476b42f1ab67616d0000b2734af599004d82c595ebfd8481
206,Memorial Day Weekend,https://open.spotify.com/playlist/2xwD0RZNhSlUUyTJJGJPBn,2xwD0RZNhSlUUyTJJGJPBn,0,127,0,Maggie fischer,https://open.spotify.com/user/ejjnr07iv5rbamue9886n6ibh,127,,False,https://mosaic.scdn.co/640/ab67616d0000b27303d0025f96528545ca9a921dab67616d0000b2734111af27787499f6d8752e9fab67616d0000b27394e92a1b79c5beec12942090ab67616d0000b273c5148520a59be191eea16989
207,Instrumental Memorial Service Music,https://open.spotify.com/playlist/4CG9WA4J3Rr48xU9O3FBBO,4CG9WA4J3Rr48xU9O3FBBO,0,23,0,elynnpiper,https://open.spotify.com/user/elynnpiper,23,,False,https://mosaic.scdn.co/640/ab67616d0000b27313e4e69ee2a5cf630656ba2cab67616d0000b27315e01fbf09beba6fece3114eab67616d0000b27324f15559bd9f684c5d534363ab67616d0000b2739205f2aa99bc765ee681b2c6
208,Songs about Moms ,https://open.spotify.com/playlist/3THyIMyBROaDZJ6waFUYhl,3THyIMyBROaDZJ6waFUYhl,303,80,0,SSRN,https://open.spotify.com/user/31ew57rzxmpq4fhc6ddd2mvb55ba,80,,False,https://mosaic.scdn.co/640/ab67616d0000b2736e534233cd3bff01f4a0e380ab67616d0000b273876ede7587b22a77284ae7a5ab67616d0000b27394cd3e865f4ff4cbd72e254aab67616d0000b273ba5db46f4b838ef6027e6f96
209,Memorial Day Cookout,https://open.spotify.com/playlist/2xqnLq9FrTkRdEEVuCRJQc,2xqnLq9FrTkRdEEVuCRJQc,0,291,0,Christopher Sheppard Sr.,https://open.spotify.com/user/225refz4pjymrwa24y2ryytti,291,,False,https://mosaic.scdn.co/640/ab67616d0000b2731f194f839005ff748976a6a9ab67616d0000b2735404daaecb177b7fc6e66a3cab67616d0000b273619823c769126d982bdab7f4ab67616d0000b273842bbbfe132c5b48d1addfd7
210,Rest In Peace (RIP),https://open.spotify.com/playlist/7sjjwgXkg1KWeTThOcgEAr,7sjjwgXkg1KWeTThOcgEAr,2192,74,0,Sop Soppi,https://open.spotify.com/user/96eh39laa49jqeul2ipucysis,74,"A playlist for every Loved One we&#x27;ve lost. Just for remembering them and telle them wherever they are, that we still thinking about them and we still love them. Rest In Peace my Love, Father, Mother, Sister, Brother, GrandMa, GrandPa, Anty, Uncle, my Friend. Hope we see us again🙏🏿.",False,https://mosaic.scdn.co/640/ab67616d0000b27338665f057c6fcfd5f4a70de7ab67616d0000b27359b8b957f164ce660919f1f4ab67616d0000b273658f35df0da6f9393a501fbfab67616d0000b273cfdf40cf325b609a52457805
211,Memorial weekend 24,https://open.spotify.com/playlist/3dcq09xUYFmz3vqZGlatfr,3dcq09xUYFmz3vqZGlatfr,1,170,0,Elizabethlapin,https://open.spotify.com/user/31wjmna44f7ptca6hojit2cdf4kq,170,,False,https://mosaic.scdn.co/640/ab67616d0000b273128450651c9f0442780d8eb8ab67616d0000b273a49eff6d64cafc2551553380ab67616d0000b273f14b478eb49241dd646c8626ab67616d0000b273f74baf63e915712df348e647
212,Memorial Charm,https://open.spotify.com/playlist/18ekwt9v6UjX6cdgyin1M5,18ekwt9v6UjX6cdgyin1M5,0,29,0,babydrill,https://open.spotify.com/user/31j5az44yerst4rf7ksahgkv7bua,29,,False,https://mosaic.scdn.co/640/ab67616d0000b273196d6346c3490c27a3e61abaab67616d0000b27338f9e5d7e18413a42f960109ab67616d0000b2739ff48df123f189f4f89e6544ab67616d0000b273b9185b9c5b3fda6fc9abcbd0
213,My  memorial songs,https://open.spotify.com/playlist/0ofKg3yER8aR72mcbHdmMT,0ofKg3yER8aR72mcbHdmMT,0,240,0,Samantha,https://open.spotify.com/user/31s5jjeznl24dai433ybto3qoq4a,240,This plalist breaks my heart to create but  to all the ones that cared for me and were a friend while I was on this earth I&#x27;ll miss you and always know that I was thankful for everything that you did to help me and make everything more comfortable in my time of need,False,https://mosaic.scdn.co/640/ab67616d0000b27381a166e8b49a8cd13668f9f2ab67616d0000b273930122975ef092c853ed28acab67616d0000b273a5265601ad8df0138426d0deab67616d0000b273f975547b38522bb35ea09625
214,Memorial Day😍,https://open.spotify.com/playlist/7lEOgraOQfckPN4U4Z2TDN,7lEOgraOQfckPN4U4Z2TDN,5,780,0,sydcritt,https://open.spotify.com/user/sydcritt,780,,False,https://mosaic.scdn.co/640/ab67616d0000b2734fdb0337978c7464cdfb1783ab67616d0000b2737e42a53ea7f2ad4f36ab23a5ab67616d0000b273b46e7ea6a6b2fa45caa23393ab67616d0000b273e620f9d2608c5439e570509f
215,big z memorial,https://open.spotify.com/playlist/5tlkzNnC6gMfGPg7YWYp56,5tlkzNnC6gMfGPg7YWYp56,1,123,0,Codis,https://open.spotify.com/user/f4qzghpfoz8zcyi6a4zbfn71e,123,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb7b5865ac40a44ca066e2c0da
216,Mickey Mouse Memorial Trax Redux,https://open.spotify.com/playlist/4hFs2sP2Br5LTvVJL4wjf5,4hFs2sP2Br5LTvVJL4wjf5,3,93,0,TheEnemyStand,https://open.spotify.com/user/31lc7ke5pa5cjbw7kjhgrpc76aqi,93,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb0887e007e811c54c863fc6bb
217,"Songs about death, loss and grief",https://open.spotify.com/playlist/0emy5VfOb3iFVPKb23aEP6,0emy5VfOb3iFVPKb23aEP6,15126,197,0,Fog Honour,https://open.spotify.com/user/kdqoy71697dvq7q30l3jmn1kn,197,,False,https://mosaic.scdn.co/640/ab67616d0000b273279683be25f4e12a52a13b71ab67616d0000b2739c9f1a8f76a21232c97f6fa6ab67616d0000b273c0142785100dae2ea5f1ce93ab67616d0000b273c52162f54aa26ff5bc52560a
218,Memorial day play,https://open.spotify.com/playlist/0LEdngILmUEDYq9i0O4Yu4,0LEdngILmUEDYq9i0O4Yu4,0,201,0,Christyschwieger,https://open.spotify.com/user/fofwl8hmrl87m9shdqqvqkjdk,201,,False,https://mosaic.scdn.co/640/ab67616d0000b2735ca80b7dafc3dcf967431b54ab67616d0000b273705079df9a25a28b452c1fc9ab67616d0000b2737d6813fd233f3bc4977ccecaab67616d0000b273e9afc4cd4b7d009ea37540d7
219,"Firefighter, First Responder, Military, Memorial Day",https://open.spotify.com/playlist/4n4SYZkqBmhXTEk15gkAHc,4n4SYZkqBmhXTEk15gkAHc,1757,624,0,Herby Payne,https://open.spotify.com/user/12125033358,624,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbbb288136f0834f959da48ee3
220,memorial day ,https://open.spotify.com/playlist/4DTG2NzDZpSgQDbemh0UnQ,4DTG2NzDZpSgQDbemh0UnQ,0,57,0,Paige Gaeth,https://open.spotify.com/user/57hpar3nwy39akms7du42e9ak,57,,False,https://mosaic.scdn.co/640/ab67616d0000b2732df46e25c66fa879c98b547dab67616d0000b27372afc8ba0b8a5d9b9cf4db4eab67616d0000b273c9821c79b260d77f2a55f7d7ab67616d0000b273e1891d5304faa1ffcd946fa3
221,black gospel funeral songs,https://open.spotify.com/playlist/4gSTXm008lv8e8oI2bYh3g,4gSTXm008lv8e8oI2bYh3g,1485,40,0,Lisa Robinson Artis-Billups,https://open.spotify.com/user/21dhsmsdeet5pf7rli4klr2vq,40,,False,https://mosaic.scdn.co/640/ab67616d0000b27351589550cd2563d37ce96d32ab67616d0000b2735f38cfcd2dbdfea59b36cd4dab67616d0000b273b6ad85225b89cbd94993f55fab67616d0000b273dd7c895a79fa272849bdaeb7
222,Larry McGinnis Memorial,https://open.spotify.com/playlist/7ubWbEl1WeFedn5ke676AN,7ubWbEl1WeFedn5ke676AN,1,140,0,Charles McGinnis,https://open.spotify.com/user/124904149,140,,False,https://mosaic.scdn.co/640/ab67616d0000b27316a312d3a18f48077f778a4cab67616d0000b273565ff7555aecab006053a8b1ab67616d0000b2738b87773ace065872827f46d1ab67616d0000b2738fe1c4818c6f397ed3056739
223,Dads Memorial Music,https://open.spotify.com/playlist/4n8uFmOWwIASBpCYoPFOWk,4n8uFmOWwIASBpCYoPFOWk,3,169,0,clintdier,https://open.spotify.com/user/clintdier,169,,False,https://mosaic.scdn.co/640/ab67616d0000b2735b819ab33345f5e4c7092233ab67616d0000b2739260ffe27e2bcb3377ae31c8ab67616d0000b273afd2bbd4032142461cef8faeab67616d0000b273c13acd642ba9f6f5f127aa1b
224,Country Songs About Moms,https://open.spotify.com/playlist/4hzYSNixUHMtPPmDjN1msf,4hzYSNixUHMtPPmDjN1msf,167,49,0,Audio Tips,https://open.spotify.com/user/31ayculkgly6d7miwrnrloxn7qfm,49,,False,https://mosaic.scdn.co/640/ab67616d0000b27303668e3f13559554eca8ccc6ab67616d0000b27376ed272d64c2975add890e9aab67616d0000b2739bdfaaf2bbb2b82c288fd7a8ab67616d0000b273a48964b5d9a3d6968ae3e0de
225,Grace memorial songs,https://open.spotify.com/playlist/2I8WBBStVAdPkxoGcJWKry,2I8WBBStVAdPkxoGcJWKry,1,11,0,Stevo,https://open.spotify.com/user/31kadfz7hyda7eg4cid2p552vis4,11,,False,https://mosaic.scdn.co/640/ab67616d0000b27343086d43c41dbfc2f7117456ab67616d0000b273442a4e58697d1502ed7e613eab67616d0000b273633e7927e7968d2980136fe4ab67616d0000b273e98d8cdfec28167ad28d4e99
226,BO0ôINGg 2: Electric Boogalo,https://open.spotify.com/playlist/2whoxFWHTVdgDuCqmNtDZ3,2whoxFWHTVdgDuCqmNtDZ3,0,326,0,Eli Lehn,https://open.spotify.com/user/razorwolf111,326,cherry blossoms - memorial day,False,https://mosaic.scdn.co/640/ab67616d0000b2736f6643b487dd2913da698d0dab67616d0000b27383cea284db8b556ecd696756ab67616d0000b2738f71a687eb8d7564fbd59a97ab67616d0000b273fa3dee3e3cc0aaef443f8e6e
227,Summer BBQ,https://open.spotify.com/playlist/2LwpkIrlvMdxv7VU3ryQUY,2LwpkIrlvMdxv7VU3ryQUY,16502,183,0,lizyeomans,https://open.spotify.com/user/lizyeomans,183,,False,https://mosaic.scdn.co/640/ab67616d0000b273494e33d225ef37180f88c8ceab67616d0000b2738b04dacf186124a62bc667a7ab67616d0000b273b11b3fc3c89477a7dd473bd7ab67616d0000b273ef8c68f5e72ee8cbb0a8319a
228,Obsessive Compulsion,https://open.spotify.com/playlist/6gmOPjRcVMN5DhazTbYRja,6gmOPjRcVMN5DhazTbYRja,17,2112,0,mahodde,https://open.spotify.com/user/mahodde,2112,welcome to the tay-k memorial library,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb443ece442f0569fa83da78b0
229,90s Barbecue Mix,https://open.spotify.com/playlist/37i9dQZF1EIfSQNQrqaK5e,37i9dQZF1EIfSQNQrqaK5e,0,50,0,Spotify,https://open.spotify.com/user/spotify,50,90s Barbecue music picked just for you,False,https://seed-mix-image.spotifycdn.com/v6/img/desc/90s%20Barbecue/en/large
230,heavy rotation 2024,https://open.spotify.com/playlist/5AWv3JyrGNNagzVoPHmcgU,5AWv3JyrGNNagzVoPHmcgU,21,36,0,Magellan,https://open.spotify.com/user/dap3x9gbb2z6lwehzw67tovr3,36,also for the love of god please listen to jane remover&#x27;s goop week memorial service on youtube it&#x27;s not on spotify but it slays absolute penis,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbbee9a05532c2265e67ee7021
231,general playlist,https://open.spotify.com/playlist/48Ok3ILSCds741o22KWlsE,48Ok3ILSCds741o22KWlsE,0,622,0,🎧,https://open.spotify.com/user/stella12349876,622,a memorial for the white headphones ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb908a598a53d10a7bbdaabc0c
232,Summer BBQ Playlist,https://open.spotify.com/playlist/180Tr2AmEUpOgTSEmymItO,180Tr2AmEUpOgTSEmymItO,510,73,0,Madi Alvarez,https://open.spotify.com/user/thecellist1,73,Grilling on the deck &amp; growing up,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbfbff7d9032084c3299530709
233,Cook Out Classics (The Ultimate BBQ/Black Family Reunion Playlist),https://open.spotify.com/playlist/61s0FkFakOHCQKYGZ2vfXZ,61s0FkFakOHCQKYGZ2vfXZ,3593,352,0,Ebtheceleb Tunes,https://open.spotify.com/user/ebtheceleb,352,The throwback jams to guarantee your bbq is rocking.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbfc546af0c02563321ad18426
234,garden party💐💃🏼🥗🍓,https://open.spotify.com/playlist/1rb9IquCOmP8OgaOQNnKFd,1rb9IquCOmP8OgaOQNnKFd,101,101,0,brookesmith,https://open.spotify.com/user/oe5n703jyamx4q1dj43wgm8eg,101,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb788f03d92662031cc54c2b4d
235,BBQ,https://open.spotify.com/playlist/0LmKo1zh0tSK6YDNbkZOGH,0LmKo1zh0tSK6YDNbkZOGH,0,2415,0,perlmanm13,https://open.spotify.com/user/perlmanm13,2415,,False,https://mosaic.scdn.co/640/ab67616d0000b2731c75c8dc305af1695f4b324aab67616d0000b27348d5947c976c243542c25e21ab67616d0000b2735320d750568b1a676818075bab67616d0000b2739f7cabfabff0c2c64dbd0fae
236,BBQ,https://open.spotify.com/playlist/1DuvEIxJYb6tY3WrgH5PqE,1DuvEIxJYb6tY3WrgH5PqE,0,914,0,Sarah,https://open.spotify.com/user/w4jece59oqzqgfl7snpiu2or9,914,,False,https://mosaic.scdn.co/640/ab67616d0000b273187331e276c898d39764cc98ab67616d0000b2733f29a976eea00141514ab936ab67616d0000b273677c24d56db95a2a0cef26efab67616d0000b273d77299e3d29f44495cd7fbcb
237,BBQ,https://open.spotify.com/playlist/5pHHMdaJ4DkMcFespj4tA6,5pHHMdaJ4DkMcFespj4tA6,2,57,0,Tyler Reinke,https://open.spotify.com/user/1241608137,57,,False,https://mosaic.scdn.co/640/ab67616d0000b2735bc4197b68d8ef79d5b75c22ab67616d0000b2738deec279b07d5a628aca1ea3ab67616d0000b273a96704d2a2d2b952e000a3adab67616d0000b273b78008fa0713ff7e5445566b
238,BBQ,https://open.spotify.com/playlist/6UeUiQ57d3mz3FX1VOD7h8,6UeUiQ57d3mz3FX1VOD7h8,7,105,0,Mikey,https://open.spotify.com/user/v0l3yyu1i6hm3x8417bn0ob6b,105,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbec8322350c23661dbd143e8d
239,BBQ Jams,https://open.spotify.com/playlist/4wFRLIAFFE4MyAes9Uj4nC,4wFRLIAFFE4MyAes9Uj4nC,1,431,0,Michael,https://open.spotify.com/user/313gsinmvmdwjltuuif2t7i4n7k4,431,,False,https://mosaic.scdn.co/640/ab67616d0000b2737db75d51d8069c86127e8354ab67616d0000b273934f2515d6a4079ec4de04d2ab67616d0000b2739a9850a67086009c64dbc369ab67616d0000b273e5c2686822fec8b0116ccd0b
240,BBQ,https://open.spotify.com/playlist/0GqcWPOAp7z2teIOVVtlz4,0GqcWPOAp7z2teIOVVtlz4,1,228,0,Robin Austgulen,https://open.spotify.com/user/robauz,228,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb266554e5abdecc55b4d47356
241,BBQ,https://open.spotify.com/playlist/2rQtlUlmS8Y50nRUTYiL7w,2rQtlUlmS8Y50nRUTYiL7w,0,283,0,usaatw21,https://open.spotify.com/user/usaatw21,283,,False,https://mosaic.scdn.co/640/ab67616d0000b273375445cc7a2aedff11361b51ab67616d0000b2733ce3e2272e25916844f10d86ab67616d0000b273ca650d3a95022e0490434ba1ab67616d0000b273fda5556cb6981c3113df6175
242,BBQ,https://open.spotify.com/playlist/3JFefz4hRl3JytFbfCpUPu,3JFefz4hRl3JytFbfCpUPu,0,284,0,Tim Woodard,https://open.spotify.com/user/luko.tw,284,,False,https://mosaic.scdn.co/640/ab67616d0000b2735fc60b21d30705c2375cb6f1ab67616d0000b2736e00321fae00e4c27308fe35ab67616d0000b273f9f6e3490b72d1493da8b674ab67616d0000b273fbb8c03943ff50565a4435bd
243,BBQ,https://open.spotify.com/playlist/5HHQvPb759tR98NfwVklM7,5HHQvPb759tR98NfwVklM7,1,1623,0,Yasheamusic7,https://open.spotify.com/user/yasheamusic7,1623,,False,https://mosaic.scdn.co/640/ab67616d0000b2730e2113f7ab0d617eaefd13b2ab67616d0000b27371cc5518543e42b2b132e728ab67616d0000b273bcd51777aaec605cad0b3091ab67616d0000b273c71a918562f9ad5d8f9faa26
244,Summer BBQ Jams,https://open.spotify.com/playlist/1WbSQoo0tui8CVuRbA3nYd,1WbSQoo0tui8CVuRbA3nYd,2,86,0,abby.gamache,https://open.spotify.com/user/abby.gamache,86,,False,https://mosaic.scdn.co/640/ab67616d0000b273241e4fe75732c9c4b49b94c3ab67616d0000b27382abc8986726acbd00d434e1ab67616d0000b2739474419f15773875a495eed3ab67616d0000b273aab3723ee04a60f24bee1b4e
245,BBQ,https://open.spotify.com/playlist/1yPnPPSPMAEtHLppVxyGvj,1yPnPPSPMAEtHLppVxyGvj,3,971,0,sam102211,https://open.spotify.com/user/sam102211,971,,False,https://mosaic.scdn.co/640/ab67616d0000b2730d629b7dd61cb5d580acad39ab67616d0000b273232711f7d66a1e19e89e28c5ab67616d0000b27337fb0680110fbb107740de5dab67616d0000b2736b5f7f452f8443896ab8347c
246,BBQ,https://open.spotify.com/playlist/2veP9gblge1MxXDnc3GmYH,2veP9gblge1MxXDnc3GmYH,0,299,0,Andreas Fahlander,https://open.spotify.com/user/dadanne,299,,False,https://mosaic.scdn.co/640/ab67616d0000b273a90d170c61fb7d063d47161dab67616d0000b273d28d2ebdedb220e479743797ab67616d0000b273f8ae64fc89dd52ed6580683bab67616d0000b273fdc4f3b9ff1e05967f267670
247,BBQ Music,https://open.spotify.com/playlist/3DmxFhGAzC537MHudNIsna,3DmxFhGAzC537MHudNIsna,1,321,0,Kam Mo Lee,https://open.spotify.com/user/31efa3loz6btepvxhqydttxpzekq,321,,False,https://mosaic.scdn.co/640/ab67616d0000b273bd0c47e4cfb4ee327e53bc73ab67616d0000b273c35ea649223a519a9ad51ccfab67616d0000b273ce4f1737bc8a646c8c4bd25aab67616d0000b273d7f3e4d143c198d3542a775d
248,BBQ’s,https://open.spotify.com/playlist/524CyMSZDn4bfoYCdnZCaY,524CyMSZDn4bfoYCdnZCaY,1,84,0,David Frutos Tamayo,https://open.spotify.com/user/frutillos,84,,False,https://mosaic.scdn.co/640/ab67616d0000b2731b3e8b294b6809f6c719e59aab67616d0000b2731b6f8e268cb84faeccd49022ab67616d0000b273dd153c3f853558d4584a97fdab67616d0000b273fb27c0b3042d0f5cb2a3e42d
249,Memorial Road Trip,https://open.spotify.com/playlist/6CNmrnarL02RXYrVO9uaHR,6CNmrnarL02RXYrVO9uaHR,0,358,0,Jason,https://open.spotify.com/user/9p01efu58xetrw9x42cszvmg7,358,,False,https://mosaic.scdn.co/640/ab67616d0000b27346bc0d1e9121e31a72aa552bab67616d0000b2736ee35072df1af802cca09918ab67616d0000b273733e03cc9ba4c360e64a0ab6ab67616d0000b273e60053c50ade0fa227bad0c9
250,Dipset Memorial Mixtape 2005,https://open.spotify.com/playlist/1Y0hgHroI5hFnbovnVagw8,1Y0hgHroI5hFnbovnVagw8,31,45,0,Jay Wase Loo,https://open.spotify.com/user/1275938755,45,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb4476e9986038d61dcd31993c
251,Memorial Weekend Mix,https://open.spotify.com/playlist/59Qm1qo9CcFuGee6F11oG4,59Qm1qo9CcFuGee6F11oG4,0,53,0,April Sucharda,https://open.spotify.com/user/314jmgpwlmtnjswl2d5snvb4njle,53,,False,https://mosaic.scdn.co/640/ab67616d0000b27311aafea0ad62648d4669626fab67616d0000b2733ad33cc40395ef3b12509469ab67616d0000b2738fc4b0dcfb9509553f195c85ab67616d0000b2739f525b4ab333e2a93687d845
252,memorial day ‘22 vibes (‘24),https://open.spotify.com/playlist/3MbgcrKGfBj9IGO2AxZiIR,3MbgcrKGfBj9IGO2AxZiIR,0,143,0,maeve :),https://open.spotify.com/user/64jdfqqq8tfthojm65dfobevd,143,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbefaab8a7da3ff4c5cee03015
253,Memorial ,https://open.spotify.com/playlist/4u7l1HqW9o66F8yzmzwaTY,4u7l1HqW9o66F8yzmzwaTY,0,295,0,Jason Crebbin,https://open.spotify.com/user/1270331287,295,,False,https://mosaic.scdn.co/640/ab67616d0000b273deeb24cb6547558631f5dafaab67616d0000b273e89d2b526aebeeaf097bd07aab67616d0000b273f5deeac6ae40dcd21f99fa0aab67616d0000b273fc1da641c99802e9dadde3b6
254,Memorial Day ,https://open.spotify.com/playlist/5ALWbGH9BJ6FbDWQzAs3Te,5ALWbGH9BJ6FbDWQzAs3Te,0,159,0,Brian.dbro,https://open.spotify.com/user/ns774byy4zjh73d4ft4czerd5,159,,False,https://mosaic.scdn.co/640/ab67616d0000b2730579f666c1149d49a77f1e3eab67616d0000b2732eeed88541975d891c03e3b1ab67616d0000b27386c822c20e1497218e3e8642ab67616d0000b273c5612c20f86eee2eba6feb6f
255,Memorial Weeknd ,https://open.spotify.com/playlist/0bqNJ9AV8Dd8oJsOISqdRf,0bqNJ9AV8Dd8oJsOISqdRf,1,1720,0,bahippie,https://open.spotify.com/user/bahippie,1720,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb2c3db850879462d853eebeae
256,Memorial Day On,https://open.spotify.com/playlist/6KskgmhDFjjFUdJzQyJPsp,6KskgmhDFjjFUdJzQyJPsp,0,43,0,Michele McAtee,https://open.spotify.com/user/1219408791,43,,False,https://mosaic.scdn.co/640/ab67616d0000b273143064f259bf56d145f24d34ab67616d0000b2739b62c36a1f8ac00d60f460ccab67616d0000b273b5d4b4ed17ec86c4b3944af2ab67616d0000b273cdac19bbaee5cc123edcc26f
257,Memorial Day ‘22,https://open.spotify.com/playlist/317eTBvdbIIjHAg72wU5Tm,317eTBvdbIIjHAg72wU5Tm,2,256,0,frankis.family,https://open.spotify.com/user/frankisfamily,256,,False,https://mosaic.scdn.co/640/ab67616d0000b273266539b00fd32cbcb7579f6cab67616d0000b273616e1083a3de098f82352019ab67616d0000b273768bc8d9f078db929dfcfbd1ab67616d0000b273d7a62d8635f92472d57d5f8d
258,Memorial Day gig,https://open.spotify.com/playlist/0el8GrYAIeYzJzKMHErEAG,0el8GrYAIeYzJzKMHErEAG,4,10,0,LaughAtConnor,https://open.spotify.com/user/connorm08,10,,False,https://mosaic.scdn.co/640/ab67616d0000b27357f627f712e7060d287dd732ab67616d0000b273db1fb2dede292908e86d94d7ab67616d0000b273dc30583ba717007b00cceb25ab67616d0000b273ea7caaff71dea1051d49b2fe
259,This Is Memorial,https://open.spotify.com/playlist/37i9dQZF1DZ06evO1diH4Y,37i9dQZF1DZ06evO1diH4Y,4,46,0,Spotify,https://open.spotify.com/user/spotify,46,"This is Memorial. The essential tracks, all in one playlist.",False,https://thisis-images.spotifycdn.com/37i9dQZF1DZ06evO1diH4Y-large.jpg
260,Memorial,https://open.spotify.com/playlist/5E0nsma7j0mPjME7RTR95R,5E0nsma7j0mPjME7RTR95R,0,27,0,Jean,https://open.spotify.com/user/31ggtcly2hplhf54uktrzdrbduti,27,,False,https://mosaic.scdn.co/640/ab67616d0000b2732cbb5f97a0853d1c7cbbe231ab67616d0000b2732ff34dbc50313f8cea7b5db5ab67616d0000b27351d13f63378ac75799cf898fab67616d0000b2737c1e54d64d59f1f0bdf2c875
261,Memorial,https://open.spotify.com/playlist/3nxdUrFWgfcjmKWqA0ZmLt,3nxdUrFWgfcjmKWqA0ZmLt,0,111,0,rkmacnab,https://open.spotify.com/user/rkmacnab,111,,False,https://mosaic.scdn.co/640/ab67616d0000b27315ea142bd41376087c24d6feab67616d0000b2736eabd7ac8ca69e3e977f6236ab67616d0000b2737a04cb2e05a97a56a35aa340ab67616d0000b2739ea5deacdf2b7999500d3f9a
262,Memorial Park Walk,https://open.spotify.com/playlist/7ogX6jkCMc5e0og8wABGeH,7ogX6jkCMc5e0og8wABGeH,1,344,0,juan_maldonado-us,https://open.spotify.com/user/juan_maldonado-us,344,,False,https://mosaic.scdn.co/640/ab67616d0000b2733469ef94acfa666fde83dec5ab67616d0000b273820d2376b2fb84aa99823903ab67616d0000b273b478a8ce3aac61a3675aac2aab67616d0000b273f72f1e38e9bd48f18a17ed9b
263,Memorial Weekend ,https://open.spotify.com/playlist/7tfCExcmw9oJIO2RUHS94R,7tfCExcmw9oJIO2RUHS94R,2,111,0,Javier Milian,https://open.spotify.com/user/1228809623,111,,False,https://mosaic.scdn.co/640/ab67616d0000b27313b3e37318a0c247b550bccdab67616d0000b273442b53773d50e1b5369bb16cab67616d0000b2739e6b694939f7495f67a0de33ab67616d0000b273bd332d2928aa8876d1994051
